DATE,MONTH,FY,MC,MACHINE_NO,FACTORY,HOUR,CYCLE,JOB,COST,COST_CONTRIBUTION
31-Dec-25,DEC,FY_25,DURA,DURA_TURN,CXBU-ED,42,50000,1,2060,72940
31-Dec-25,DEC,FY_25,DURA,DURA_LIGHT,CXBU-ED,42,50000,1,2060,72940
31-Dec-25,DEC,FY_25,DURA,DURA_LIGHT,CXBU-ED,25,30000,1,1380,43620
31-Dec-25,DEC,FY_25,DURA,DURA_DIM,CXBU-ED,83,100000,1,3760,146240
31-Jan-26,JAN,FY_25,TS,TS4,CXBU-ED,618,NA,4,125175.96,863624.04
31-Jan-26,JAN,FY_25,TS,TS5,CXBU-ED,618,NA,1,124095.96,123104.04
31-Jan-26,JAN,FY_25,TS,TR1,CXBU-SP,618,NA,1,57401.4,189798.6
31-Jan-26,JAN,FY_25,TH,TH2,CXBU-ED,66,NA,1,4668.48,9059.52
31-Jan-26,JAN,FY_25,TH,TH5,CXBU-ED,24,NA,1,1926.72,3065.28
31-Jan-26,JAN,FY_25,TH,TH4,CXBU-SP,90,NA,1,6235.2,12484.8
31-Jan-26,JAN,FY_25,TE,TE1,CXBU-ED,68,NA,1,2458.48,11685.52
31-Jan-26,JAN,FY_25,TE,TE2,CXBU-ED,3,NA,1,452.58,171.42
31-Jan-26,JAN,FY_25,TE,TE3,ISBD,66,NA,1,2396.76,11331.24
31-Jan-26,JAN,FY_25,TE,TE4,CXBU-ED,96,NA,1,3322.56,16645.44
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,7,NA,1,2830.85,38969.15
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,5,NA,1,2227.75,28772.25
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,3,NA,1,1624.65,18575.35
31-Jan-26,JAN,FY_25,VI,VI,PMRTH,2,NA,1,1323.1,13476.9
31-Jan-26,JAN,FY_25,VI,VI,SSBU,2,NA,1,1323.1,13476.9
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,12,NA,1,4338.6,38541.4
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,12,NA,1,4338.6,38541.4
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,12,NA,1,4338.6,38541.4
31-Jan-26,JAN,FY_25,VI,VI,SSBU,2,NA,1,1323.1,13476.9
31-Jan-26,JAN,FY_25,VI,VI,SSBU,2,NA,1,1323.1,13476.9
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,14,NA,1,4941.7,44418.3
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,12,NA,1,4338.6,38541.4
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,12,NA,1,4338.6,38541.4
31-Jan-26,JAN,FY_25,VI,VI,CXBU-SP,12,NA,1,4338.6,38541.4
31-Jan-26,JAN,FY_25,VI,VI,ISBD,2,NA,1,1323.1,13476.9
31-Jan-26,JAN,FY_25,CMM,CMM,CXBU-SP,2,NA,1,791.26,3608.74
31-Jan-26,JAN,FY_25,TENSILE,TENSILE,CXBU-SP,1,NA,1,427.38,572.62
31-Jan-26,JAN,FY_25,TENSILE,TENSILE,CXBU-ED,1,NA,1,427.38,572.62
31-Jan-26,JAN,FY_25,DURA,DURA_LIGHT,CXBU-ED,25,30000,1,1380,43620
31-Jan-26,JAN,FY_25,DURA,DURA_TURN,CXBU-ED,42,50000,1,2060,72940
31-Jan-26,JAN,FY_25,DURA,DURA_DIM,CXBU-ED,42,50000,1,2060,72940
31-Jan-26,JAN,FY_25,DURA,DURA_DIM,CXBU-ED,83,100000,1,3760,146240
31-Jan-26,JAN,FY_25,DURA,DURA_DIM,CXBU-ED,83,100000,1,3760,146240
28-Feb-26,FEB,FY_25,TS,TS4,CXBU-ED,672,NA,2,135267.84,402332.16
28-Feb-26,FEB,FY_25,TS,TS5,CXBU-ED,192,NA,1,38802.24,37997.76
28-Feb-26,FEB,FY_25,TS,TS5,SSBU,198,NA,1,40003.56,39196.44
28-Feb-26,FEB,FY_25,TS,TS5,CXBU-ED,24,NA,1,5165.28,4434.72
28-Feb-26,FEB,FY_25,TS,TS5,CXBU-SP,138,NA,1,27990.36,27209.64
28-Feb-26,FEB,FY_25,TS,TR1,CXBU-SP,534,NA,1,49648.2,163951.8
28-Feb-26,FEB,FY_25,TH,TH2,CXBU-ED,131,NA,1,8911.68,18336.32
28-Feb-26,FEB,FY_25,TH,TH2,CXBU-ED,24,NA,1,1926.72,3065.28
28-Feb-26,FEB,FY_25,TH,TH2,CXBU-ED,24,NA,1,1926.72,3065.28
28-Feb-26,FEB,FY_25,TH,TH2,SSBU,96,NA,1,6626.88,13341.12
28-Feb-26,FEB,FY_25,TH,TH4,CXBU-SP,96,NA,1,6626.88,13341.12
28-Feb-26,FEB,FY_25,TH,TH4,CXBU-SP,402,NA,1,26602.56,57013.44
28-Feb-26,FEB,FY_25,TH,TH5,CXBU-ED,200,NA,1,13416,28184
28-Feb-26,FEB,FY_25,TH,TH5,CXBU-ED,192,NA,1,12893.76,27042.24
28-Feb-26,FEB,FY_25,TE,TE1,CXBU-ED,26,NA,1,1162.36,4245.64
28-Feb-26,FEB,FY_25,TE,TE1,CXBU-ED,96,NA,1,3322.56,16645.44
28-Feb-26,FEB,FY_25,TE,TE1,CXBU-ED,92,NA,1,3199.12,15936.88
28-Feb-26,FEB,FY_25,TE,TE2,CXBU-ED,193,NA,1,6315.98,33828.02
28-Feb-26,FEB,FY_25,TE,TE3,ISBD,126,NA,1,4248.36,21959.64
28-Feb-26,FEB,FY_25,TE,TE4,CXBU-ED,48,NA,1,1841.28,8142.72
28-Feb-26,FEB,FY_25,TE,TE4,CXBU-ED,24,NA,1,1100.64,3891.36
28-Feb-26,FEB,FY_25,VI,VI,ISBD,72,NA,1,22431.6,214848.4
28-Feb-26,FEB,FY_25,VI,VI,ISBD,76,NA,1,23637.8,226602.2
28-Feb-26,FEB,FY_25,VI,VI,ISBD,76,NA,1,23637.8,226602.2
28-Feb-26,FEB,FY_25,VI,VI,PECTH,2,NA,1,1323.1,13476.9
28-Feb-26,FEB,FY_25,VI,VI,ISBD,72,NA,1,22431.6,214848.4
28-Feb-26,FEB,FY_25,VI,VI,PECTH,2,NA,1,1323.1,13476.9
28-Feb-26,FEB,FY_25,VI,VI,SSBU,4,NA,1,1926.2,23673.8
28-Feb-26,FEB,FY_25,VI,VI,ISBD,72,NA,1,22431.6,214848.4
28-Feb-26,FEB,FY_25,CMM,CMM,CXBU-SP,4,NA,1,1582.52,7217.48
28-Feb-26,FEB,FY_25,DURA,DURA_DOOR,CXBU-ED,25,30000,1,1380,43620
28-Feb-26,FEB,FY_25,DURA,DURA_DOOR,CXBU-ED,33,40000,1,1720,58280
31-Mar-26,MAR,FY_25,TS,TS4,CXBU-ED,730,NA,5,147960.6,1312039.4
31-Mar-26,MAR,FY_25,TS,TS5,CXBU-SP,730,NA,1,146520.6,145479.4
31-Mar-26,MAR,FY_25,TS,TR1,CXBU-SP,162,NA,1,15312.6,49487.4
31-Mar-26,MAR,FY_25,TH,TH2,CXBU-ED,72,NA,1,5060.16,9915.84
31-Mar-26,MAR,FY_25,TH,TH2,CXBU-ED,24,NA,1,1926.72,3065.28
31-Mar-26,MAR,FY_25,TH,TH2,CXBU-ED,120,NA,1,8193.6,16766.4
31-Mar-26,MAR,FY_25,TH,TH2,CXBU-ED,168,NA,1,11327.04,23616.96
31-Mar-26,MAR,FY_25,TH,TH4,CXBU-SP,54,NA,1,3885.12,7346.88
31-Mar-26,MAR,FY_25,TH,TH4,CXBU-ED,24,NA,1,1926.72,3065.28
31-Mar-26,MAR,FY_25,TH,TH4,CXBU-ED,24,NA,1,1926.72,3065.28
31-Mar-26,MAR,FY_25,TH,TH4,CXBU-SP,378,NA,1,25035.84,53588.16
31-Mar-26,MAR,FY_25,TH,TH5,CXBU-SP,714,NA,1,46969.92,101542.08
31-Mar-26,MAR,FY_25,TE,TE1,CXBU-SP,96,NA,1,3322.56,16645.44
31-Mar-26,MAR,FY_25,TE,TE2,CXBU-ED,72,NA,1,2581.92,12394.08
31-Mar-26,MAR,FY_25,TE,TE2,CXBU-ED,328,NA,1,10482.08,57741.92
31-Mar-26,MAR,FY_25,TE,TE4,CXBU-ED,72,NA,1,2581.92,12394.08
31-Mar-26,MAR,FY_25,TE,TE4,CXBU-SP,240,NA,1,7766.4,42153.6
31-Mar-26,MAR,FY_25,VI,VI,CXBU-SP,3,NA,1,1624.65,18575.35
31-Mar-26,MAR,FY_25,VI,VI,CXBU-SP,3,NA,1,1624.65,18575.35
31-Mar-26,MAR,FY_25,VI,VI,PMRTH,2,NA,1,1323.1,13476.9
31-Mar-26,MAR,FY_25,VI,VI,CXBU-SP,1,NA,1,1021.55,8378.45
31-Mar-26,MAR,FY_25,VI,VI,CXBU-SP,6,NA,1,2529.3,33870.7
31-Mar-26,MAR,FY_25,VI,VI,PECTH,2,NA,1,1323.1,13476.9
31-Mar-26,MAR,FY_25,VI,VI,CXBU-ED,2,NA,1,1323.1,13476.9
31-Mar-26,MAR,FY_25,VI,VI,PMRTH,1,NA,1,1021.55,8378.45
31-Mar-26,MAR,FY_25,VI,VI,PECTH,2,NA,1,1323.1,13476.9
31-Mar-26,MAR,FY_25,CMM,CMM,CXBU-SP,2,NA,1,791.26,3608.74
31-Mar-26,MAR,FY_25,TENSILE,TENSILE,CXBU-SP,3,NA,1,1282.14,1717.86
31-Mar-26,MAR,FY_25,TENSILE,TENSILE,CXBU-SP,3,NA,1,1282.14,1717.86
31-Mar-26,MAR,FY_25,DURA,DURA_TURN,CXBU-ED,167,200000,1,7160,292840
31-Mar-26,MAR,FY_25,DURA,DURA_DIM,CXBU-ED,83,100000,1,3760,146240
30-Apr-26,APR,FY_26,TS,TS4,CXBU-ED,582,NA,3,117608.04,929991.96
30-Apr-26,APR,FY_26,TS,TS5,CXBU-SP,390,NA,1,78445.8,155554.2
30-Apr-26,APR,FY_26,TS,TR1,CXBU-SP,534,NA,1,49648.2,163951.8
30-Apr-26,APR,FY_26,TH,TH2,CXBU-SP,576,NA,1,37961.28,165942.72
30-Apr-26,APR,FY_26,TH,TH4,CXBU-SP,582,NA,1,38352.96,167675.04
30-Apr-26,APR,FY_26,TH,TH5,CXBU-SP,582,NA,1,38352.96,167675.04
30-Apr-26,APR,FY_26,TE,TE2,CXBU-ED,24,NA,1,1100.64,6507.36
30-Apr-26,APR,FY_26,TE,TE3,CXBU-ED,204,NA,1,6655.44,58012.56
30-Apr-26,APR,FY_26,TE,TE4,CXBU-SP,240,NA,1,7766.4,68313.6
30-Apr-26,APR,FY_26,TENSILE,TENSILE,SSBU,1,NA,1,427.38,572.62
30-Apr-26,APR,FY_26,TENSILE,TENSILE,CXBU-SP,1,NA,1,427.38,572.62
30-Apr-26,APR,FY_26,VI,VI,SSBU,1,NA,1,1021.55,8378.45
30-Apr-26,APR,FY_26,VI,VI,CXBU-ED,2,NA,1,1323.1,13476.9
30-Apr-26,APR,FY_26,VI,VI,CXBU-ED,2,NA,1,1323.1,13476.9
30-Apr-26,APR,FY_26,DURA,DURA_LIGHT,CXBU-ED,50,60000,1,2400,87600
30-Apr-26,APR,FY_26,DURA,DURA_LIGHT,CXBU-ED,42,50000,1,2060,72940
30-Apr-26,APR,FY_26,DURA,DURA_LIGHT,CXBU-ED,21,25000,1,1210,36290
